y_token_train,y_list,GPT_ans,Hobert_ans,GPT,HeBERT
2735,Positive,Positive,Positive,TRUE,TRUE
2736,Positive,Positive,Positive,TRUE,TRUE
2737,Positive,Positive,Positive,TRUE,TRUE
2738,Positive,Positive,Positive,TRUE,TRUE
2739,Positive,Positive,Positive,TRUE,TRUE
2740,Positive,Negative,Negative,FALSE,FALSE
2741,Positive,Negative,Negative,FALSE,FALSE
2742,Positive,Positive,Positive,TRUE,TRUE
2743,Negative,Negative,Negative,TRUE,TRUE
2744,Positive,Positive,Positive,TRUE,TRUE
2745,Positive,Negative,Negative,FALSE,FALSE
2746,Positive,Positive,Positive,TRUE,TRUE
2747,Positive,Neutral,Positive,FALSE,TRUE
2748,Negative,Negative,Positive,TRUE,FALSE
2749,Positive,Neutral,Positive,FALSE,TRUE
2750,Negative,Neutral,Positive,FALSE,FALSE
2751,Positive,Positive,Positive,TRUE,TRUE
2752,Positive,Positive,Positive,TRUE,TRUE
2753,Positive,Positive,Positive,TRUE,TRUE
2754,Positive,Neutral,Negative,FALSE,FALSE
2755,Positive,Positive,Positive,TRUE,TRUE
2756,Positive,Positive,Positive,TRUE,TRUE
2757,Negative,Neutral,Positive,FALSE,FALSE
2758,Negative,Negative,Negative,TRUE,TRUE
2759,Positive,Positive,Negative,TRUE,FALSE
2760,Negative,Negative,Negative,TRUE,TRUE
2761,Negative,Negative,Negative,TRUE,TRUE
2762,Positive,Neutral,Positive,FALSE,TRUE
2763,Positive,Positive,Positive,TRUE,TRUE
2764,Positive,Positive,Positive,TRUE,TRUE
2765,Positive,Positive,Positive,TRUE,TRUE
2766,Positive,Positive,Positive,TRUE,TRUE
2767,Negative,Negative,Negative,TRUE,TRUE
2768,Positive,Neutral,Negative,FALSE,FALSE
2769,Positive,Negative,Positive,FALSE,TRUE
2770,Positive,Positive,Positive,TRUE,TRUE
2771,Negative,Neutral,Negative,FALSE,TRUE
2772,Negative,Negative,Negative,TRUE,TRUE
2773,Negative,Negative,Negative,TRUE,TRUE
2774,Positive,Neutral,Positive,FALSE,TRUE
2775,Positive,Negative,Negative,FALSE,FALSE
2776,Positive,Positive,Positive,TRUE,TRUE
2777,Positive,Neutral,Negative,FALSE,FALSE
2778,Negative,Negative,Positive,TRUE,FALSE
2779,Positive,Positive,Positive,TRUE,TRUE
2780,Positive,Positive,Positive,TRUE,TRUE
2781,Negative,Negative,Negative,TRUE,TRUE
2782,Positive,Neutral,Negative,FALSE,FALSE
2783,Negative,Neutral,Negative,FALSE,TRUE
2784,Positive,Neutral,Positive,FALSE,TRUE
2785,Negative,Negative,Negative,TRUE,TRUE
2786,Positive,Positive,Negative,TRUE,FALSE
2787,Positive,Positive,Positive,TRUE,TRUE
2788,Positive,Positive,Negative,TRUE,FALSE
2789,Positive,Positive,Positive,TRUE,TRUE
2790,Positive,Positive,Positive,TRUE,TRUE
2791,Negative,Negative,Negative,TRUE,TRUE
2792,Negative,Neutral,Negative,FALSE,TRUE
2793,Positive,Positive,Positive,TRUE,TRUE
2794,Negative,Negative,Negative,TRUE,TRUE
2795,Positive,Positive,Positive,TRUE,TRUE
2796,Negative,Neutral,Negative,FALSE,TRUE
2797,Positive,Neutral,Positive,FALSE,TRUE
2798,Positive,Positive,Positive,TRUE,TRUE
2799,Positive,Positive,Positive,TRUE,TRUE
2800,Positive,Negative,Negative,FALSE,FALSE
2801,Positive,Neutral,Negative,FALSE,FALSE
2802,Positive,Positive,Positive,TRUE,TRUE
2803,Positive,Positive,Positive,TRUE,TRUE
2804,Positive,Positive,Positive,TRUE,TRUE
2805,Negative,Negative,Negative,TRUE,TRUE
2806,Positive,Positive,Positive,TRUE,TRUE
2807,Positive,Neutral,Positive,FALSE,TRUE
2808,Positive,Negative,Positive,FALSE,TRUE
2809,Positive,Positive,Negative,TRUE,FALSE
2810,Positive,Negative,Positive,FALSE,TRUE
2811,Positive,Positive,Positive,TRUE,TRUE
2812,Positive,Positive,Positive,TRUE,TRUE
2813,Positive,Negative,Negative,FALSE,FALSE
2814,Positive,Positive,Positive,TRUE,TRUE
2815,Positive,Positive,Negative,TRUE,FALSE
2816,Negative,Negative,Negative,TRUE,TRUE
2817,Negative,Negative,Negative,TRUE,TRUE
2818,Negative,Negative,Negative,TRUE,TRUE
2819,Positive,Neutral,Negative,FALSE,FALSE
2820,Neutral,Neutral,Negative,TRUE,FALSE
2821,Negative,Neutral,Negative,FALSE,TRUE
2822,Positive,Positive,Negative,TRUE,FALSE
2823,Negative,Negative,Negative,TRUE,TRUE
2824,Positive,Positive,Positive,TRUE,TRUE
2825,Positive,Neutral,Positive,FALSE,TRUE
2826,Positive,Negative,Negative,FALSE,FALSE
2827,Positive,Neutral,Positive,FALSE,TRUE
2828,Positive,Positive,Positive,TRUE,TRUE
2829,Positive,Neutral,Positive,FALSE,TRUE
2830,Neutral,Neutral,Negative,TRUE,FALSE
2831,Positive,Neutral,Positive,FALSE,TRUE
2832,Negative,Negative,Negative,TRUE,TRUE
2833,Positive,Negative,Negative,FALSE,FALSE
2834,Positive,Neutral,Positive,FALSE,TRUE
2835,Positive,Positive,Positive,TRUE,TRUE
2836,Neutral,Negative,Negative,FALSE,FALSE
2837,Positive,Positive,Positive,TRUE,TRUE
2838,Positive,Negative,Negative,FALSE,FALSE
2839,Positive,Positive,Positive,TRUE,TRUE
2840,Positive,Positive,Positive,TRUE,TRUE
2841,Positive,Positive,Negative,TRUE,FALSE
2842,Positive,Neutral,Negative,FALSE,FALSE
2843,Negative,Neutral,Negative,FALSE,TRUE
2844,Positive,Negative,Negative,FALSE,FALSE
2845,Negative,Negative,Negative,TRUE,TRUE
2846,Negative,Negative,Negative,TRUE,TRUE
2847,Neutral,Neutral,Negative,TRUE,FALSE
2848,Negative,Neutral,Negative,FALSE,TRUE
2849,Negative,Negative,Negative,TRUE,TRUE
2850,Negative,Negative,Negative,TRUE,TRUE
2851,Neutral,Neutral,Negative,TRUE,FALSE
2852,Positive,Neutral,Positive,FALSE,TRUE
2853,Neutral,Positive,Positive,FALSE,FALSE
2854,Negative,Negative,Negative,TRUE,TRUE
2855,Positive,Positive,Positive,TRUE,TRUE
2856,Negative,Negative,Negative,TRUE,TRUE
2857,Positive,Negative,Negative,FALSE,FALSE
2858,Positive,Positive,Positive,TRUE,TRUE
2859,Negative,Positive,Negative,FALSE,TRUE
2860,Positive,Neutral,Negative,FALSE,FALSE
2861,Positive,Neutral,Positive,FALSE,TRUE
2862,Positive,Positive,Positive,TRUE,TRUE
2863,Positive,Positive,Positive,TRUE,TRUE
2864,Positive,Positive,Positive,TRUE,TRUE
2865,Positive,Positive,Positive,TRUE,TRUE
2866,Negative,Neutral,Negative,FALSE,TRUE
2867,Positive,Positive,Negative,TRUE,FALSE
2868,Positive,Negative,Positive,FALSE,TRUE
2869,Positive,Negative,Negative,FALSE,FALSE
2870,Positive,Positive,Positive,TRUE,TRUE
2871,Negative,Negative,Negative,TRUE,TRUE
2872,Positive,Neutral,Positive,FALSE,TRUE
2873,Positive,Neutral,Negative,FALSE,FALSE
2874,Positive,Positive,Positive,TRUE,TRUE
2875,Positive,Positive,Positive,TRUE,TRUE
2876,Positive,Positive,Positive,TRUE,TRUE
2877,Negative,Neutral,Negative,FALSE,TRUE
2878,Negative,Neutral,Negative,FALSE,TRUE
2879,Negative,Negative,Negative,TRUE,TRUE
2880,Negative,Negative,Negative,TRUE,TRUE
2881,Positive,Neutral,Neutral,FALSE,FALSE
2882,Positive,Neutral,Positive,FALSE,TRUE
2883,Negative,Negative,Negative,TRUE,TRUE
2884,Positive,Positive,Positive,TRUE,TRUE
2885,Positive,Positive,Positive,TRUE,TRUE
2886,Positive,Positive,Positive,TRUE,TRUE
2887,Negative,Negative,Negative,TRUE,TRUE
2888,Positive,Neutral,Positive,FALSE,TRUE
2889,Negative,Negative,Negative,TRUE,TRUE
2890,Positive,Negative,Negative,FALSE,FALSE
2891,Negative,Neutral,Negative,FALSE,TRUE
2892,Negative,Negative,Negative,TRUE,TRUE
2893,Positive,Positive,Positive,TRUE,TRUE
2894,Negative,Negative,Negative,TRUE,TRUE
2895,Positive,Neutral,Positive,FALSE,TRUE
2896,Positive,Positive,Positive,TRUE,TRUE
2897,Neutral,Neutral,Negative,TRUE,FALSE
2898,Negative,Neutral,Negative,FALSE,TRUE
2899,Negative,Negative,Negative,TRUE,TRUE
2900,Positive,Positive,Positive,TRUE,TRUE
2901,Negative,Neutral,Positive,FALSE,FALSE
2902,Positive,Positive,Positive,TRUE,TRUE
2903,Negative,Negative,Negative,TRUE,TRUE
2904,Positive,Positive,Positive,TRUE,TRUE
2905,Positive,Positive,Positive,TRUE,TRUE
2906,Negative,Neutral,Negative,FALSE,TRUE
2907,Negative,Negative,Positive,TRUE,FALSE
2908,Positive,Positive,Positive,TRUE,TRUE
2909,Positive,Positive,Positive,TRUE,TRUE
2910,Negative,Neutral,Negative,FALSE,TRUE
2911,Positive,Positive,Positive,TRUE,TRUE
2912,Negative,Negative,Negative,TRUE,TRUE
2913,Positive,Positive,Positive,TRUE,TRUE
2914,Positive,Positive,Positive,TRUE,TRUE
2915,Positive,Positive,Positive,TRUE,TRUE
2916,Positive,Neutral,Negative,FALSE,FALSE
2917,Positive,Positive,Positive,TRUE,TRUE
2918,Positive,Negative,Negative,FALSE,FALSE
2919,Positive,Positive,Positive,TRUE,TRUE
2920,Positive,Positive,Positive,TRUE,TRUE
2921,Positive,Negative,Negative,FALSE,FALSE
2922,Positive,Positive,Positive,TRUE,TRUE
2923,Positive,Positive,Positive,TRUE,TRUE
2924,Positive,Neutral,Positive,FALSE,TRUE
2925,Positive,Positive,Positive,TRUE,TRUE
2926,Negative,Neutral,Negative,FALSE,TRUE
2927,Negative,Neutral,Negative,FALSE,TRUE
2928,Positive,Positive,Positive,TRUE,TRUE
2929,Positive,Positive,Positive,TRUE,TRUE
2930,Positive,Positive,Positive,TRUE,TRUE
2931,Positive,Positive,Positive,TRUE,TRUE
2932,Negative,Negative,Negative,TRUE,TRUE
2933,Positive,Positive,Positive,TRUE,TRUE
2934,Negative,Negative,Negative,TRUE,TRUE
2935,Positive,Negative,Positive,FALSE,TRUE
2936,Negative,Neutral,Negative,FALSE,TRUE
2937,Negative,Negative,Negative,TRUE,TRUE
2938,Positive,Neutral,Positive,FALSE,TRUE
2939,Positive,Positive,Negative,TRUE,FALSE
2940,Negative,Neutral,Negative,FALSE,TRUE
2941,Positive,Positive,Positive,TRUE,TRUE
2942,Positive,Positive,Positive,TRUE,TRUE
2943,Positive,Neutral,Positive,FALSE,TRUE
2944,Positive,Positive,Positive,TRUE,TRUE
2945,Positive,Neutral,Positive,FALSE,TRUE
2946,Positive,Neutral,Negative,FALSE,FALSE
2947,Positive,Neutral,Negative,FALSE,FALSE
2948,Positive,Negative,Negative,FALSE,FALSE
2949,Negative,Neutral,Positive,FALSE,FALSE
2950,Positive,Neutral,Negative,FALSE,FALSE
2951,Positive,Positive,Negative,TRUE,FALSE
2952,Positive,Neutral,Negative,FALSE,FALSE
2953,Positive,Positive,Positive,TRUE,TRUE
2954,Positive,Neutral,Positive,FALSE,TRUE
2955,Negative,Negative,Negative,TRUE,TRUE
2956,Negative,Negative,Negative,TRUE,TRUE
2957,Positive,Positive,Negative,TRUE,FALSE
2958,Negative,Neutral,Neutral,FALSE,FALSE
2959,Negative,Negative,Negative,TRUE,TRUE
2960,Positive,Positive,Positive,TRUE,TRUE
2961,Negative,Neutral,Negative,FALSE,TRUE
2962,Negative,Negative,Negative,TRUE,TRUE
2963,Positive,Positive,Positive,TRUE,TRUE
2964,Negative,Negative,Negative,TRUE,TRUE
2965,Negative,Negative,Negative,TRUE,TRUE
2966,Positive,Neutral,Negative,FALSE,FALSE
2967,Positive,Positive,Positive,TRUE,TRUE
2968,Positive,Positive,Positive,TRUE,TRUE
2969,Positive,Positive,Negative,TRUE,FALSE
2970,Positive,Neutral,Negative,FALSE,FALSE
2971,Negative,Neutral,Negative,FALSE,TRUE
2972,Positive,Positive,Positive,TRUE,TRUE
2973,Positive,Positive,Positive,TRUE,TRUE
2974,Positive,Negative,Positive,FALSE,TRUE
2975,Positive,Negative,Negative,FALSE,FALSE
2976,Positive,Positive,Positive,TRUE,TRUE
2977,Positive,Positive,Positive,TRUE,TRUE
2978,Negative,Negative,Negative,TRUE,TRUE
2979,Positive,Positive,Positive,TRUE,TRUE
2980,Negative,Negative,Negative,TRUE,TRUE
2981,Positive,Positive,Positive,TRUE,TRUE
2982,Neutral,Negative,Negative,FALSE,FALSE
2983,Positive,Positive,Positive,TRUE,TRUE
2984,Negative,Negative,Negative,TRUE,TRUE
2985,Negative,Negative,Negative,TRUE,TRUE
2986,Positive,Positive,Positive,TRUE,TRUE
2987,Negative,Negative,Negative,TRUE,TRUE
2988,Positive,Negative,Negative,FALSE,FALSE
2989,Positive,Positive,Positive,TRUE,TRUE
2990,Positive,Negative,Negative,FALSE,FALSE
2991,Positive,Positive,Positive,TRUE,TRUE
2992,Positive,Positive,Positive,TRUE,TRUE
2993,Positive,Positive,Positive,TRUE,TRUE
2994,Positive,Neutral,Positive,FALSE,TRUE
2995,Positive,Positive,Negative,TRUE,FALSE
2996,Positive,Positive,Positive,TRUE,TRUE
2997,Negative,Negative,Negative,TRUE,TRUE
2998,Negative,Positive,Positive,FALSE,FALSE
2999,Negative,Negative,Positive,TRUE,FALSE
3000,Positive,Negative,Positive,FALSE,TRUE
3001,Positive,Neutral,Positive,FALSE,TRUE
3002,Positive,Positive,Positive,TRUE,TRUE
3003,Neutral,Neutral,Negative,TRUE,FALSE
3004,Positive,Positive,Positive,TRUE,TRUE
3005,Positive,Neutral,Negative,FALSE,FALSE
3006,Positive,Positive,Positive,TRUE,TRUE
3007,Positive,Positive,Positive,TRUE,TRUE
3008,Negative,Negative,Negative,TRUE,TRUE
3009,Negative,Negative,Negative,TRUE,TRUE
3010,Positive,Positive,Positive,TRUE,TRUE
3011,Negative,Negative,Negative,TRUE,TRUE
3012,Positive,Neutral,Positive,FALSE,TRUE
3013,Positive,Neutral,Positive,FALSE,TRUE
3014,Positive,Positive,Negative,TRUE,FALSE
3015,Positive,Neutral,Negative,FALSE,FALSE
3016,Positive,Neutral,Negative,FALSE,FALSE
3017,Positive,Positive,Positive,TRUE,TRUE
3018,Negative,Negative,Negative,TRUE,TRUE
3019,Negative,Negative,Negative,TRUE,TRUE
3020,Positive,Negative,Positive,FALSE,TRUE
3021,Positive,Positive,Positive,TRUE,TRUE
3022,Positive,Positive,Positive,TRUE,TRUE
3023,Positive,Positive,Positive,TRUE,TRUE
3024,Positive,Neutral,Positive,FALSE,TRUE
3025,Neutral,Negative,Negative,FALSE,FALSE
3026,Positive,Neutral,Positive,FALSE,TRUE
3027,Negative,Negative,Negative,TRUE,TRUE
3028,Positive,Positive,Positive,TRUE,TRUE
3029,Negative,Negative,Negative,TRUE,TRUE
3030,Positive,Negative,Positive,FALSE,TRUE
3031,Positive,Negative,Negative,FALSE,FALSE
3032,Positive,Positive,Positive,TRUE,TRUE
3033,Positive,Positive,Positive,TRUE,TRUE
3034,Positive,Positive,Positive,TRUE,TRUE
3035,Positive,Positive,Positive,TRUE,TRUE
3036,Negative,Neutral,Negative,FALSE,TRUE
3037,Positive,Negative,Negative,FALSE,FALSE
3038,Negative,Positive,Positive,FALSE,FALSE
3039,Positive,Positive,Positive,TRUE,TRUE
3040,Positive,Positive,Positive,TRUE,TRUE
3041,Negative,Negative,Negative,TRUE,TRUE
3042,Positive,Positive,Positive,TRUE,TRUE
3043,Positive,Negative,Negative,FALSE,FALSE
3044,Positive,Positive,Positive,TRUE,TRUE
3045,Positive,Neutral,Negative,FALSE,FALSE
3046,Positive,Positive,Positive,TRUE,TRUE
3047,Positive,Positive,Positive,TRUE,TRUE
3048,Positive,Neutral,Negative,FALSE,FALSE
3049,Positive,Positive,Positive,TRUE,TRUE
3050,Negative,Negative,Negative,TRUE,TRUE
3051,Negative,Negative,Negative,TRUE,TRUE
3052,Positive,Positive,Positive,TRUE,TRUE
3053,Positive,Positive,Positive,TRUE,TRUE
3054,Positive,Positive,Positive,TRUE,TRUE
3055,Positive,Positive,Positive,TRUE,TRUE
3056,Positive,Positive,Positive,TRUE,TRUE
3057,Negative,Negative,Negative,TRUE,TRUE
3058,Positive,Positive,Positive,TRUE,TRUE
3059,Positive,Positive,Positive,TRUE,TRUE
3060,Negative,Negative,Negative,TRUE,TRUE
3061,Negative,Negative,Negative,TRUE,TRUE
3062,Positive,Positive,Positive,TRUE,TRUE
3063,Positive,Positive,Negative,TRUE,FALSE
3064,Positive,Positive,Positive,TRUE,TRUE
3065,Positive,Negative,Negative,FALSE,FALSE
3066,Negative,Neutral,Neutral,FALSE,FALSE
3067,Negative,Neutral,Negative,FALSE,TRUE
3068,Positive,Positive,Positive,TRUE,TRUE
3069,Negative,Negative,Negative,TRUE,TRUE
3070,Positive,Positive,Positive,TRUE,TRUE
3071,Positive,Positive,Positive,TRUE,TRUE
3072,Positive,Positive,Positive,TRUE,TRUE
3073,Negative,Negative,Negative,TRUE,TRUE
3074,Positive,Neutral,Negative,FALSE,FALSE
3075,Positive,Positive,Positive,TRUE,TRUE
3076,Positive,Negative,Negative,FALSE,FALSE
3077,Positive,Positive,Positive,TRUE,TRUE
3078,Negative,Negative,Negative,TRUE,TRUE
3079,Negative,Positive,Positive,FALSE,FALSE
3080,Negative,Negative,Negative,TRUE,TRUE
3081,Positive,Positive,Positive,TRUE,TRUE
3082,Negative,Negative,Negative,TRUE,TRUE
3083,Positive,Positive,Positive,TRUE,TRUE
3084,Positive,Positive,Positive,TRUE,TRUE
3085,Positive,Positive,Positive,TRUE,TRUE
3086,Negative,Neutral,Negative,FALSE,TRUE
3087,Positive,Positive,Positive,TRUE,TRUE
3088,Positive,Positive,Positive,TRUE,TRUE
3089,Negative,Negative,Negative,TRUE,TRUE
3090,Positive,Positive,Positive,TRUE,TRUE
3091,Negative,Negative,Negative,TRUE,TRUE
3092,Negative,Neutral,Negative,FALSE,TRUE
3093,Positive,Positive,Positive,TRUE,TRUE
3094,Negative,Neutral,Positive,FALSE,FALSE
3095,Positive,Positive,Positive,TRUE,TRUE
3096,Positive,Positive,Positive,TRUE,TRUE
3097,Positive,Positive,Positive,TRUE,TRUE
3098,Positive,Positive,Positive,TRUE,TRUE
3099,Positive,Positive,Positive,TRUE,TRUE
3100,Negative,Neutral,Negative,FALSE,TRUE
3101,Positive,Negative,Positive,FALSE,TRUE
3102,Positive,Positive,Positive,TRUE,TRUE
3103,Negative,Neutral,Negative,FALSE,TRUE
3104,Positive,Positive,Positive,TRUE,TRUE
3105,Negative,Neutral,Positive,FALSE,FALSE
3106,Positive,Positive,Positive,TRUE,TRUE
3107,Positive,Positive,Positive,TRUE,TRUE
3108,Negative,Negative,Positive,TRUE,FALSE
3109,Neutral,Neutral,Neutral,TRUE,TRUE
3110,Negative,Negative,Negative,TRUE,TRUE
3111,Negative,Negative,Negative,TRUE,TRUE
3112,Positive,Positive,Positive,TRUE,TRUE
3113,Positive,Positive,Positive,TRUE,TRUE
3114,Positive,Negative,Negative,FALSE,FALSE
3115,Negative,Negative,Negative,TRUE,TRUE
3116,Positive,Positive,Positive,TRUE,TRUE
3117,Positive,Positive,Positive,TRUE,TRUE
3118,Positive,Neutral,Negative,FALSE,FALSE
3119,Positive,Positive,Positive,TRUE,TRUE
3120,Negative,Negative,Negative,TRUE,TRUE
3121,Positive,Positive,Positive,TRUE,TRUE
3122,Positive,Neutral,Negative,FALSE,FALSE
3123,Negative,Negative,Negative,TRUE,TRUE
3124,Positive,Positive,Positive,TRUE,TRUE
3125,Positive,Positive,Negative,TRUE,FALSE
3126,Negative,Positive,Positive,FALSE,FALSE
3127,Positive,Neutral,Positive,FALSE,TRUE
3128,Positive,Positive,Positive,TRUE,TRUE
3129,Positive,Positive,Positive,TRUE,TRUE
3130,Positive,Neutral,Positive,FALSE,TRUE
3131,Negative,Negative,Positive,TRUE,FALSE
3132,Negative,Negative,Negative,TRUE,TRUE
3133,Negative,Neutral,Negative,FALSE,TRUE
3134,Positive,Positive,Positive,TRUE,TRUE
3135,Negative,Neutral,Negative,FALSE,TRUE
3136,Positive,Positive,Positive,TRUE,TRUE
3137,Negative,Negative,Negative,TRUE,TRUE
3138,Negative,Negative,Negative,TRUE,TRUE
3139,Negative,Neutral,Negative,FALSE,TRUE
3140,Negative,Negative,Negative,TRUE,TRUE
3141,Positive,Positive,Positive,TRUE,TRUE
3142,Positive,Negative,Negative,FALSE,FALSE
3143,Negative,Negative,Negative,TRUE,TRUE
3144,Negative,Negative,Negative,TRUE,TRUE
3145,Positive,Positive,Positive,TRUE,TRUE
3146,Positive,Positive,Positive,TRUE,TRUE
3147,Positive,Negative,Negative,FALSE,FALSE
3148,Positive,Positive,Positive,TRUE,TRUE
3149,Positive,Negative,Negative,FALSE,FALSE
3150,Positive,Positive,Positive,TRUE,TRUE
3151,Positive,Positive,Negative,TRUE,FALSE
3152,Positive,Negative,Negative,FALSE,FALSE
3153,Positive,Positive,Positive,TRUE,TRUE
3154,Positive,Positive,Positive,TRUE,TRUE
3155,Positive,Positive,Positive,TRUE,TRUE
3156,Positive,Positive,Positive,TRUE,TRUE
3157,Negative,Positive,Positive,FALSE,FALSE
3158,Positive,Positive,Positive,TRUE,TRUE
3159,Positive,Positive,Positive,TRUE,TRUE
3160,Negative,Negative,Negative,TRUE,TRUE
3161,Negative,Negative,Negative,TRUE,TRUE
3162,Positive,Negative,Positive,FALSE,TRUE
3163,Negative,Negative,Negative,TRUE,TRUE
3164,Positive,Positive,Positive,TRUE,TRUE
3165,Positive,Negative,Negative,FALSE,FALSE
3166,Positive,Positive,Positive,TRUE,TRUE
3167,Negative,Negative,Negative,TRUE,TRUE
3168,Neutral,Neutral,Negative,TRUE,FALSE
3169,Positive,Positive,Positive,TRUE,TRUE
3170,Positive,Neutral,Positive,FALSE,TRUE
3171,Positive,Positive,Negative,TRUE,FALSE
3172,Positive,Neutral,Positive,FALSE,TRUE
3173,Negative,Negative,Negative,TRUE,TRUE
3174,Negative,Neutral,Negative,FALSE,TRUE
3175,Positive,Neutral,Negative,FALSE,FALSE
3176,Negative,Neutral,Negative,FALSE,TRUE
3177,Negative,Negative,Negative,TRUE,TRUE
3178,Positive,Positive,Positive,TRUE,TRUE
3179,Positive,Positive,Positive,TRUE,TRUE
3180,Positive,Positive,Positive,TRUE,TRUE
3181,Positive,Neutral,Negative,FALSE,FALSE
3182,Negative,Neutral,Negative,FALSE,TRUE
3183,Positive,Positive,Positive,TRUE,TRUE
3184,Positive,Neutral,Positive,FALSE,TRUE
3185,Negative,Negative,Negative,TRUE,TRUE
3186,Negative,Negative,Negative,TRUE,TRUE
3187,Negative,Neutral,Negative,FALSE,TRUE
3188,Positive,Neutral,Positive,FALSE,TRUE
3189,Positive,Neutral,Neutral,FALSE,FALSE
3190,Positive,Negative,Negative,FALSE,FALSE
3191,Positive,Neutral,Positive,FALSE,TRUE
3192,Positive,Positive,Positive,TRUE,TRUE
3193,Positive,Neutral,Positive,FALSE,TRUE
3194,Negative,Negative,Negative,TRUE,TRUE
3195,Positive,Neutral,Negative,FALSE,FALSE
3196,Negative,Negative,Negative,TRUE,TRUE
3197,Positive,Positive,Negative,TRUE,FALSE
3198,Positive,Neutral,Positive,FALSE,TRUE
3199,Negative,Neutral,Negative,FALSE,TRUE
3200,Positive,Positive,Positive,TRUE,TRUE
3201,Negative,Negative,Negative,TRUE,TRUE
3202,Positive,Neutral,Positive,FALSE,TRUE
3203,Negative,Negative,Negative,TRUE,TRUE
3204,Negative,Negative,Negative,TRUE,TRUE
3205,Negative,Negative,Negative,TRUE,TRUE
3206,Positive,Positive,Positive,TRUE,TRUE
3207,Negative,Neutral,Negative,FALSE,TRUE
3208,Neutral,Negative,Negative,FALSE,FALSE
3209,Positive,Neutral,Negative,FALSE,FALSE
3210,Positive,Positive,Positive,TRUE,TRUE
3211,Positive,Positive,Positive,TRUE,TRUE
3212,Positive,Positive,Positive,TRUE,TRUE
3213,Positive,Positive,Positive,TRUE,TRUE
3214,Positive,Positive,Positive,TRUE,TRUE
3215,Negative,Positive,Negative,FALSE,TRUE
3216,Positive,Neutral,Positive,FALSE,TRUE
3217,Positive,Neutral,Neutral,FALSE,FALSE
3218,Positive,Neutral,Positive,FALSE,TRUE
3219,Positive,Positive,Positive,TRUE,TRUE
3220,Positive,Negative,Positive,FALSE,TRUE
3221,Positive,Positive,Positive,TRUE,TRUE
3222,Positive,Positive,Negative,TRUE,FALSE
3223,Positive,Positive,Positive,TRUE,TRUE
